1.927900000000000000e+04
1.975100000000000000e+04
1.985900000000000000e+04
1.990200000000000000e+04
1.992300000000000000e+04
1.994700000000000000e+04
1.995500000000000000e+04
1.995300000000000000e+04
1.996000000000000000e+04
1.995600000000000000e+04
