7.525000000000000000e+03
8.728000000000000000e+03
9.069000000000000000e+03
9.287000000000000000e+03
9.384000000000000000e+03
9.432000000000000000e+03
9.475000000000000000e+03
9.488000000000000000e+03
9.533000000000000000e+03
9.534000000000000000e+03
